"","x.coord","y.coord"
"64",-0.704434000654146,-0.327412264421582
"65",-0.234588008839637,0.4256686354056
"66",0.569984843721613,0.852589159272611
"67",1.48551940813195,0.448110474739224
"68",1.28020779963117,0.503599299117923
"69",-0.414919509086758,-0.585047207772732
"70",3.3170138389105,0.680752445012331
"71",1.85926960315555,0.33728719688952
"72",1.11418485245667,-0.873659931123257
"73",1.11018398357555,0.613721283152699
"74",-0.0559272345853969,-0.441887105349451
"75",-0.877470434061252,-0.0598762622103095
"76",-0.0413342133397236,0.301403364166617
"77",0.58681295288261,0.305558811407536
"78",1.99663240101654,-0.115775949321687
"79",1.37928376742639,0.47073673363775
"80",0.730081081273966,0.632411594968289
"81",3.01702700171154,0.7696070545353
"82",-0.0787436655955389,-0.585500218905509
"83",-0.101803807774559,-0.321492085233331
"84",3.06845742394216,-0.749741666950285
"85",1.05427448183764,0.723841056693345
"86",1.66889799840283,-0.236738949548453
"87",2.67832842329517,0.31918816966936
"88",-0.0937560093589127,0.48544584447518
"89",1.23544502106961,0.774170657154173
"90",1.21953106741421,0.63948993710801
"91",0.0587193127721548,0.1413299664855
"92",2.49897564121056,0.706987717654556
"93",1.47791500715539,0.10655277594924
"94",2.36840657389257,0.102166682016104
"95",0.446970529272221,-0.581848443020135
"96",-0.29131094913464,0.566102369688451
"97",1.85107827512547,0.722888273186982
"98",-0.781561551615596,0.0771563975140452
"99",0.428171751904301,0.373012326657772
"100",1.89616934035439,-0.857551098335534
"101",-0.308634690707549,-0.752260504290462
"102",1.43554871738888,-0.409940896555781
"103",1.85955657961313,-0.442446533590555
"104",0.886394396191463,0.38174366299063
"105",2.7111694480991,0.500202891882509
"106",3.02516555518378,0.457476566080004
"107",-0.847771843429655,-0.0488056908361614
"108",0.692405214416794,0.636140073183924
"109",0.184990527806804,0.827137554530054
"110",0.927733245887794,0.623647677712142
"111",2.71247630624566,0.565201862249523
"112",-0.202007242129184,-0.473454193212092
"113",2.33214162336662,-0.663864116650075
"114",1.04699655913282,0.20531460782513
"115",0.366539054200985,0.798520151060075
"116",2.65871632786002,0.794830451253802
"117",2.899555941578,0.73944077314809
"118",0.202429529977962,0.292741145938635
"119",1.92111811914947,0.17188428202644
"120",1.25297746364959,0.820460601244122
"121",2.48923233675305,0.262642727233469
"122",2.95831305766478,0.289258284494281
"123",1.82578343898058,0.266078059561551
"124",2.1351518019801,-0.576125322841108
"125",2.54666087403893,0.758065826259553
"126",0.208327728556469,0.804636474233121
"127",1.86168914113659,0.215030908118933
"128",-0.543690158403479,-0.492563719861209
"129",1.04085131338798,0.491460658609867
"130",1.74486529070418,0.693047721870244
"131",2.9351378204301,0.425497295334935
"132",1.79802965733688,0.209949446376413
"133",0.335001121973619,0.358635101933032
"134",2.95764976937789,0.192747038323432
"135",1.34185187367257,0.466073223389685
"136",0.811190517153591,-0.540534861851484
"137",2.41261260234751,0.873476744629443
"138",0.621249559917487,0.71330300765112
"139",0.988358944887295,0.404171649832278
"140",2.51281191175804,0.478734937030822
"141",-0.363534760894254,0.270553044043481
"142",-0.228501852368936,-0.61087496811524
"143",-0.0102508872514591,-0.797910907305777
"144",0.24832831940148,0.582364626694471
"145",0.289800215046853,0.806804125662893
"146",3.01242336502764,0.306431197561324
"147",-0.489184144535102,-0.366257047280669
"148",-0.163677370990627,-0.353067473508418
"149",1.82610541093163,0.642050324939191
"150",1.1819945119787,0.395651074592024
"151",-0.632985897362232,0.169909168500453
"152",1.80361189169344,-0.852831122931093
"153",-0.0569707406684756,-0.891587747260928
"154",1.58802370005287,0.727900485508144
"155",-0.164812890463509,-0.819743958301842
"156",0.269440571195446,-0.79056962672621
"157",0.814641824457794,0.55254183569923
"158",-0.00452588079497218,0.811672648880631
"159",-0.116019434877671,-0.573933565989137
"160",-0.715763955377042,-0.0385763328522444
"161",1.27920659596566,0.707642732188106
"162",1.76682094112039,0.564044618979096
"163",-0.411873086472042,-0.706531502306461
"164",1.05145560798701,-0.787874946836382
"165",-0.499037643778138,0.00955958059057593
"166",0.470433980342932,-0.352887938730419
"167",1.34490581485443,-0.705057621467859
"168",0.644836144289002,-0.176276571583003
"169",-0.666997739928775,0.0757956262677908
"170",2.91014519380406,0.181159879080951
"171",3.0065951574361,0.305549388285726
"172",-0.110156614216976,0.0656804372556508
"173",-0.122048949589953,-0.708330710418522
"174",2.09663358842954,0.202891629189253
"175",1.28837770351674,0.770897220820189
"176",-0.684521862422116,0.215602659154683
"177",-0.552480975864455,-0.609943692106754
"178",-0.586552723892964,0.520850173197687
"179",1.35069297207519,0.277909263968468
"180",0.589318824466318,0.495346321258694
"181",1.06158844672609,0.691017654724419
"182",-0.50213386118412,-0.179337420035154
"183",0.463729826151393,0.885748349130154
"184",1.06500743341167,0.125141058117151
"185",0.0730670921038836,0.696437133476138
"186",1.8035350946011,-0.286713313777
"187",1.80405077547766,0.65942490240559
"188",1.83873526263051,-0.702391779050231
"189",2.80687423015479,0.434553979430348
"190",2.49144535197411,0.417015135288239
"191",1.72203544864897,-0.260024528484792
"192",1.98858339875005,0.830512061715126
"193",1.70974706520792,0.410334064159542
"194",1.3266657384811,0.164750656113029
"195",0.326228470192291,0.818407710641623
"196",2.48230372043326,-0.163669222034514
"197",0.577326682629064,0.288566506002098
"198",1.52142709679902,0.745240347925574
"199",2.86492957349401,0.410836444701999
"200",1.58123791450635,0.1273751729168
